line_no,text,lg,l_id,folio,col,speaker
87,Ne ja je ne m'en quier retraire,7,l-311v-1-23,311v,1,
88,Quant plaiſance ai en vos veir,7,l-311v-1-24,311v,1,
89,Quar moi refaire,7,l-311v-1-25,311v,1,
90,Par douz afaire,7,l-311v-1-26,311v,1,
91,Poez par vo ſimple pleſir,7,l-311v-1-27,311v,1,
92,Car amours a en vous plante,8,l-311v-1-28,311v,1,
93,Humilite,8,l-311v-1-29,311v,1,
94,Aveuc biauté,8,l-311v-1-30,311v,1,
95,Ce me fait vous amer ſanz faindꝛe,8,l-311v-1-31,311v,1,
96,Car garnie eſtes de bonté,8,l-311v-1-32,311v,1,
97,Et d'onneſte,8,l-311v-1-33,311v,1,
98,Deshonneſte,8,l-311v-1-34,311v,1,
99,Ne puet dedenz vo cuer remaindre,8,l-311v-1-35,311v,1,
100,Et pour ce ne me doi refraindꝛe,8,l-311v-1-36,311v,1,
101,De vous ſervir en loiauté,8,l-311v-1-37,311v,1,
102,Et joie graindꝛe,8,l-311v-1-38,311v,1,
103,M'en vient achaindꝛe,8,l-311v-2-1,311v,2,
104,Car biens ſanz nombꝛe j'ai trové,8,l-311v-2-2,311v,2,
105,Donc je doi amour gracier,9,l-311v-2-3,311v,2,
106,Qui moi lier,9,l-311v-2-4,311v,2,
107,Sanz deſlier,9,l-311v-2-5,311v,2,
108,Me vaut de ſi noble liien,9,l-311v-2-6,311v,2,
109,Que j'ai amoureux deſirier,9,l-311v-2-7,311v,2,
110,Sanz empirier,9,l-311v-2-8,311v,2,
111,Ne ja changier,9,l-311v-2-9,311v,2,
112,Ne poꝛroie a ſi hautain bien,9,l-311v-2-10,311v,2,
113,Li miens cuers le ſent et ſet bien,9,l-311v-2-11,311v,2,
114,Que plus ne me puis avancier,9,l-311v-2-12,311v,2,
115,Si n'ai mais rien,9,l-311v-2-13,311v,2,
116,Cuer qui ſoit mien,9,l-311v-2-14,311v,2,
117,Car tout l'avez a juſticier,9,l-311v-2-15,311v,2,
118,Par vo douz amoureuz ſemblant,10,l-311v-2-16,311v,2,
119,Sui menez tant,10,l-311v-2-17,311v,2,
120,Que cuer d'amant,10,l-311v-2-18,311v,2,
121,Couient frans cuers loiaus que j'aie,10,l-311v-2-19,311v,2,
122,Car en vostre grace eſp[er]ant,10,l-311v-2-20,311v,2,
123,Et en amant,10,l-311v-2-21,311v,2,
124,A vous penſſant,10,l-311v-2-22,311v,2,
125,Ne quier ja que je m'en retraie,10,l-311v-2-23,311v,2,
126,Ainz vous seruirai d'amour vraie,10,l-311v-2-24,311v,2,
127,De loial cuer en deſirant,10,l-311v-2-25,311v,2,
128,Si ne m'eſmaie,10,l-311v-2-26,311v,2,
129,Que grace n'aie,10,l-311v-2-27,311v,2,
130,Se bien connoiſſiez vo seruant,10,l-311v-2-28,311v,2,
131,Car en vous maint ſenz et raiſon,11,l-311v-2-29,311v,2,
132,Diſcretion,11,l-311v-2-30,311v,2,
133,Et motion,11,l-311v-2-31,311v,2,
134,De connoiſtre .i. vrai cuer loial,11,l-311v-2-32,311v,2,
135,Qui met en vo pꝛouiſion,11,l-311v-2-33,311v,2,
136,S'entention,11,l-311v-2-34,311v,2,
137,Sanz traiſon,11,l-311v-2-35,311v,2,
138,Penſer come a la floꝛ roial,11,l-311v-2-36,311v,2,
139,Et ſur toutes eſpecial,11,l-311v-2-37,311v,2,
140,Si que la pꝛeng refection,11,l-311v-2-38,311v,2,
141,Si general,11,l-312r-1-1,312r,1,
142,Qu'eſquiex de mal,11,l-312r-1-2,312r,1,
143,En ſui et oſte de fricon,11,l-312r-1-3,312r,1,
144,Ainsi en joie et en deduit,12,l-312r-1-4,312r,1,
145,Prent ſon refuit,12,l-312r-1-5,312r,1,
146,Et ſon conduit,12,l-312r-1-6,312r,1,
147,Mon cuer qu'amoꝛ argue et point,12,l-312r-1-7,312r,1,
148,Et en plaiſance ſe deduit,12,l-312r-1-8,312r,1,
149,Rienz ne le nuit,12,l-312r-1-9,312r,1,
150,Ne ne deſtruit,12,l-312r-1-10,312r,1,
151,Tant l'a amours a li aioint,12,l-312r-1-11,312r,1,
152,De ſi tres amoureuz aioint,12,l-312r-1-12,312r,1,
153,Que de tout meſchief ſe ſent voit,12,l-312r-1-13,312r,1,
154,Si ne faut point,12,l-312r-1-14,312r,1,
155,De gaiete et joꝛ et nuit,12,l-312r-1-15,312r,1,
156,Car vo douz regarz atraians,13,l-312r-1-16,312r,1,
157,Qui eſt rians,13,l-312r-1-17,312r,1,
158,Et deſuiſans,13,l-312r-1-18,312r,1,
159,Me miſt en l'amoureuſe ſente,13,l-312r-1-19,312r,1,
160,Par quoi je fui deduit ſenz tens,13,l-312r-1-20,312r,1,
161,Si ſui manans,13,l-312r-1-21,312r,1,
162,Et demoꝛans,13,l-312r-1-22,312r,1,
163,Si eſt roiſon que mon cuer ſente,13,l-312r-1-23,312r,1,
164,En l'eſtolz de l'amourouſe ente,13,l-312r-1-24,312r,1,
165,Par qui je ſui gais et chantans,13,l-312r-1-25,312r,1,
166,Et en l'atente,13,l-312r-1-26,312r,1,
167,De la pꝛeſente,13,l-312r-1-27,312r,1,
168,Joie dont amis eſt joians,13,l-312r-1-28,312r,1,
169,Je ne me plain que d'un trop tart,14,l-312r-1-29,312r,1,
170,Qu'amour ſon dart,14,l-312r-1-30,312r,1,
171,Par vo regart,14,l-312r-1-31,312r,1,
172,Par dedenz mon cuer treſperca,14,l-312r-1-32,312r,1,
173,Car ſi parfetement ſ'eſpart,14,l-312r-1-33,312r,1,
174,Tout ſanz eſcart,14,l-312r-1-34,312r,1,
175,Mon cuer e[n] part,14,l-312r-1-35,312r,1,
176,Autre que vous bele n'i a,14,l-312r-1-36,312r,1,
177,Ne jamés ne ſ'en partira,14,l-312r-1-37,312r,1,
178,Si ſupli amour qui le gart,14,l-312r-1-38,312r,1,
179,Car il ſent ja,14,l-312r-2-1,312r,2,
180,Coument il va,14,l-312r-2-2,312r,2,
181,Des nobles biens qu'amours depart,14,l-312r-2-3,312r,2,
182,Ainsi mon cuer joie demaine,15,l-312r-2-4,312r,2,
183,En vo demaine,15,l-312r-2-5,312r,2,
184,Dame hautaine,15,l-312r-2-6,312r,2,
185,Et eſt eſchieuez de triſtour,15,l-312r-2-7,312r,2,
186,Qui moi ſoloit eſtre prochains,15,l-312r-2-8,312r,2,
187,Oꝛ m'eſt lointaine,15,l-312r-2-9,312r,2,
188,Tres ſouueraine,15,l-312r-2-10,312r,2,
189,D'onneur et tres parfaite floꝛ,15,l-312r-2-11,312r,2,
190,Qui j'aime criem croy l'aour,15,l-312r-2-12,312r,2,
191,Et ferai par amoꝛ certaine,15,l-312r-2-13,312r,2,
192,Meilloꝛ laboꝛ,15,l-312r-2-14,312r,2,
193,Ne puet nul jour,15,l-312r-2-15,312r,2,
194,Faire cuerz qui joie a pour paine,15,l-312r-2-16,312r,2,
195,Car par .i. gracieux eſpoir,16,l-312r-2-17,312r,2,
196,Par qui j'eſpoir,16,l-312r-2-18,312r,2,
197,La crace avoir,16,l-312r-2-19,312r,2,
198,Que vrais cuers d'ami doit atendꝛe,16,l-312r-2-20,312r,2,
199,Lieſce me fait eſmouoir,16,l-312r-2-21,312r,2,
200,Sanz moi mouvoir,16,l-312r-2-22,312r,2,
201,Ne main ne ſoir,16,l-312r-2-23,312r,2,
202,De ce qu'amours m'a fait emprendre,16,l-312r-2-24,312r,2,
203,Car puis qu'amour m'a fait eſprendre,16,l-312r-2-25,312r,2,
204,Et mis en ſon noble manoir,16,l-312r-2-26,312r,2,
205,Je doy entendꝛe,16,l-312r-2-27,312r,2,
206,De vray cuer tendꝛe,16,l-312r-2-28,312r,2,
207,A vostre grace recevoir,16,l-312r-2-29,312r,2,
208,Si vous ſuppli dame loee,17,l-312r-2-30,312r,2,
209,Tres bien amee,17,l-312r-2-31,312r,2,
210,Et deſirree,17,l-312r-2-32,312r,2,
211,Que vous ſoiez vers moi piteuſe,17,l-312r-2-33,312r,2,
212,Car ma plaiſance eſt oꝛdenee,17,l-312r-2-34,312r,2,
213,Et ma pensee,17,l-312r-2-35,312r,2,
214,Que ja muee,17,l-312r-2-36,312r,2,
215,Ne ſoit de vous tres gracieuſe,17,l-312r-2-37,312r,2,
216,Car j'ai par vous vie joieuſe,17,l-312r-2-38,312r,2,
217,Qui m'eſt en enmant pꝛeſentee,17,l-312v-1-1,312v,1,
218,Si deliteuſe,17,l-312v-1-2,312v,1,
219,Qu'adés ſongneuſe,17,l-312v-1-3,312v,1,
220,Ert de vous amer bele nee,17,l-312v-1-4,312v,1,
221,Douce mauuis ſoiez eſpriſe,18,l-312v-1-5,312v,1,
222,Et d'amour pꝛiſe,18,l-312v-1-6,312v,1,
223,Par telle guiſe,18,l-312v-1-7,312v,1,
224,Qu'en toz eſtaz me retenez,18,l-312v-1-8,312v,1,
225,Car amour m'embꝛaſe et atiſe,18,l-312v-1-9,312v,1,
226,Par ſa franchiſe,18,l-312v-1-10,312v,1,
227,Que ſanz deuiſe,18,l-312v-1-11,312v,1,
228,Es tous mes cuers a vous donnez,18,l-312v-1-12,312v,1,
229,Et ſi eſt ſi encoꝛpoꝛez,18,l-312v-1-13,312v,1,
230,Dedenz l'amoꝛeuſe pourpꝛiſe,18,l-312v-1-14,312v,1,
231,Que ja oſtez,18,l-312v-1-15,312v,1,
232,Ne deſeurez,18,l-312v-1-16,312v,1,
233,N'ert. puisque m'entente i ert miſe,18,l-312v-1-17,312v,1,
234,Car amour d'eſpoir me prevoit,19,l-312v-1-18,312v,1,
235,Qui aſſez voit,19,l-312v-1-19,312v,1,
236,Se j'ai bon dꝛoit,19,l-312v-1-20,312v,1,
237,Et bone cauſe d'eſtre amans,19,l-312v-1-21,312v,1,
238,Car en ce lay chaſcuns percoit,19,l-312v-1-22,312v,1,
239,Que ſanz deſtroit,19,l-312v-1-23,312v,1,
240,Mes cuers recoit,19,l-312v-1-24,312v,1,
241,Tout le contraire des dolans,19,l-312v-1-25,312v,1,
242,Car je ſui en joie manans,19,l-312v-1-26,312v,1,
243,Ne nus grief ne m'en oſteroit,19,l-312v-1-27,312v,1,
244,Tant ſoit grevans,19,l-312v-1-28,312v,1,
245,Qu'adés joianz,19,l-312v-1-29,312v,1,
246,Ne ſoit me cuers que lieu qu'il ſoit,19,l-312v-1-30,312v,1,
247,Dame car ſouuenirs eſtaint,20,l-312v-1-31,312v,1,
248,Touz maus et taint,20,l-312v-1-32,312v,1,
249,De ſi gent taint,20,l-312v-1-33,312v,1,
250,Que li miens cuers prent ſon reſoꝛt,20,l-312v-1-34,312v,1,
251,En celle vertu qui tout vaint,20,l-312v-1-35,312v,1,
252,Mal. et reſtraint,20,l-312v-1-36,312v,1,
253,Non pas eſtraint,20,l-312v-1-37,312v,1,
254,Mes les loiaus tien en confoꝛt,20,l-312v-1-38,312v,1,
255,Et oſte de touz deſconfoꝛt,20,l-312v-2-1,312v,2,
256,Qui ainſi qui doit ſi enpaint,20,l-312v-2-2,312v,2,
257,Si qu'en deſcoꝛt,20,l-312v-2-3,312v,2,
258,Et ſanz acoꝛt,20,l-312v-2-4,312v,2,
259,Eſt a moi qui ſe plaint et faint,20,l-312v-2-5,312v,2,
