line_no,text,lg,l_id,folio,col,speaker
181,Et fu jugiez a pendꝛe Que il fu pꝛis pꝛouvez,45,l-114v-1-12,114v,1,
182,Quant il fu en pꝛiſon Durement ſe doubta,46,l-114v-1-13,114v,1,
183,Que il ne fuſt pendus L'ennemi appella,46,l-114v-1-14,114v,1,
184,Et le mauvais y vint Tantoſt qu'il le hucha,46,l-114v-1-15,114v,1,
185,Maiſtres car aidiez moi Ou l'en me pendꝛa ja,46,l-114v-1-16,114v,1,
186,Reſpont li ennemis Je te deliverrai,47,l-114v-1-17,114v,1,
187,Vez cy le hanap d'oꝛ Que je te baillerai,47,l-114v-1-18,114v,1,
188,Et .iiii. beſans d'oꝛ Aveques te donrai,47,l-114v-1-19,114v,1,
189,Tien met tout en ton ſain Fai ce que te dirai,47,l-114v-2-1,114v,2,
190,Quant le bailli t'avra Devant li en preſent,48,l-114v-2-2,114v,2,
191,Et il te voudꝛa pꝛendꝛe Poꝛ faire jugement,48,l-114v-2-3,114v,2,
192,Donne li ceſt avoir Pour ton delivrement,48,l-114v-2-4,114v,2,
193,Et il eſt convoiteus Et d'oꝛ fin et d'argent,48,l-114v-2-5,114v,2,
194,Il te deliverra Saches par verité,49,l-114v-2-6,114v,2,
195,Cil a pꝛis le hanap En ſon ſain l'a bouté,49,l-114v-2-7,114v,2,
196,Et les .iiii. fermaus Foꝛment l'ont agree,49,l-114v-2-8,114v,2,
197,A iceſte parole l'a li baillis Mandé.,49,l-114v-2-9,114v,2,
198,Amis diſt li baillis Il te convient moꝛir,50,l-114v-2-10,114v,2,
199,Il n'eſt hons foꝛs que Diex Qui t'en puiſt garantir,50,l-114v-2-11,114v,2,
200,Dis moi toſt tes meffais Tu les doit bien gehir,50,l-114v-2-12,114v,2,
201,Au boꝛriau le bailla Qui le doit mainburnir,50,l-114v-2-13,114v,2,
202,Sire diſt l'eſcuier Ains m'en lairez aler,51,l-114v-2-14,114v,2,
203,.I. jouel ay moult riche Que je vous veil donner,51,l-114v-2-15,114v,2,
204,Il vault .lx. livres Ne vous eſtuet doubter,51,l-114v-2-16,114v,2,
205,Je le vous baillerai Faites moi delivrer,51,l-114v-2-17,114v,2,
206,Oꝛ toſt diſt li baillis Fai errant mouſtre ca,52,l-114v-2-18,114v,2,
207,Cil miſt main a ſon ſain Et trouver le cuida,52,l-114v-2-19,114v,2,
208,Et il trueve .i. cheveſtre De ſon ſain le ſacha,52,l-115r-1-1,115r,1,
209,Quant li baillis le voit Il ſ'en rit et gaba,52,l-115r-1-2,115r,1,
210,Hé las diſt l'eſcuier L'ennemi m'a trahi,53,l-115r-1-3,115r,1,
211,Par foy diſt li baillis Et tu m'as bien ſervi,53,l-115r-1-4,115r,1,
212,En ſon col le laca Au bourriau le tendi,53,l-115r-1-5,115r,1,
213,Qui le mena aus foꝛches Et puis ſi le pendi,53,l-115r-1-6,115r,1,
214,L'ennemi ſe tint pꝛez Ne le vault eſloignier,54,l-115r-1-7,115r,1,
215,Quant l'ame iſſi du coꝛps Il ne la volt leſſier,54,l-115r-1-8,115r,1,
216,Il la poꝛte en enfer La dedens herbergier,54,l-115r-1-9,115r,1,
217,Ainſinques vouldꝛoit il Tout le monde eſloignier,54,l-115r-1-10,115r,1,
218,Oꝛ fu de ſon ſervice A duel et a dolour,55,l-115r-1-11,115r,1,
219,Ainſi eſt il ſervis Qui ſert mauvais ſeignoꝛ,55,l-115r-1-12,115r,1,
220,Mais qui ſert /Nostre Dame /Cele dame d'onour,55,l-115r-1-13,115r,1,
221,Il ne puet en ce ſiecle Certes ſervir meillour,55,l-115r-1-14,115r,1,
222,Jehan de /Saint Quentin Dit qui le doit ſervir,56,l-115r-1-15,115r,1,
223,On puet de ſon ſervice A grant honoꝛ venir,56,l-115r-1-16,115r,1,
224,C'eſt le treſoꝛ de grace Poꝛ tous ceulz garantir,56,l-115r-1-17,115r,1,
225,Qui la veille[nt] de cuer Et amer et chierir.,56,l-115r-1-18,115r,1,
226,Oꝛ pꝛions doucement A /la Virge Marie,57,l-115r-1-19,115r,1,
227,Par qui le monde fu Remis de moꝛt a vie,57,l-115r-2-1,115r,2,
228,De l'enging l'ennemi Qui le monde tarie,57,l-115r-2-2,115r,2,
229,Nous gart et nous otroit La pardurable vie.,57,l-115r-2-3,115r,2,
